2208	3485
2208	3978
2208	2993
2208	2947
2208	4151
1227	2628
1227	4465
1531	1037
1531	3989
1531	3388
3530	2049
3530	3267
2978	2689
3530	1142
3530	3795
2792	1991
2792	1645
3531	1280
1417	989
1417	244
1417	320
1417	1345
1458	1921
1458	3780
1458	4394
3869	2038
151	1952
151	3765
151	2210
1956	1953
1956	695
4470	3683
1956	3683
1956	4070
4111	3469
1956	1225
1956	667
1956	2349
1956	2504
1956	128
1956	847
1956	3690
2639	616
1956	3680
1956	1392
1956	3081
1956	3612
1956	4775
3512	4908
1956	3605
1956	1972
1956	4709
3448	3925
1956	4623
1159	3770
2666	1926
2514	796
1159	3009
1159	4186
311	54
311	4888
4698	4310
4698	915
4698	1994
4698	3550
4698	3682
4698	4866
2956	4209
2956	2444
4698	1096
4698	1891
4698	4161
4698	4338
3585	4867
4698	3560
3046	1999
3046	2299
1993	2590
3405	1622
3405	1435
253	354
3405	1087
3405	3972
1123	2570
3719	4193
3963	3313
3719	1950
1554	2938
1554	3114
1554	2033
1554	1465
1554	4491
1554	1920
1554	1837
1554	3990
2588	3553
2588	3170
3018	294
3018	1091
3018	2956
3018	4068
3018	4829
3018	2806
1991	1455
1991	595
1991	4399
75	1458
75	4888
75	2666
75	2703
75	1028
2268	361
1197	3435
1197	2847
1554	2722
1662	3360
1662	2026
148	1179
148	1140
148	1337
1680	1123
1680	2140
391	4673
391	3925
2313	3033
1106	4263
848	253
848	4167
848	2593
3456	459
2298	4299
4522	4910
2803	2628
3581	4743
1259	4202
1259	790
88	3301
3512	3299
1893	3408
3297	3423
1893	454
1893	3061
1893	4020
1893	1795
1893	2772
1893	4840
1893	713
1893	4081
1893	3181
1893	242
1893	1489
1893	4796
1893	765
1893	4301
1893	1641
804	3642
804	4533
804	15
804	690
804	2497
804	3962
804	4778
804	3330
804	1835
804	4882
804	3447
804	3756
804	3276
804	737
804	2261
2807	1653
4888	4764
2807	278
2807	3158
112	3507
112	1995
3107	734
63	2497
63	4071
63	4525
952	2860
889	1681
889	3434
889	4049
889	2674
889	3244
889	2804
889	2666
889	1726
889	2267
889	1845
889	4647
889	1625
889	891
889	1747
889	616
889	4898
282	3844
889	231
889	1753
889	1140
889	3012
889	4011
889	3024
1312	294
1312	1652
1312	1225
1312	485
1312	4309
1312	4115
1312	1294
1312	4623
3411	2291
4326	69
2500	4358
4282	4007
3655	718
3655	1098
3655	1764
2245	564
2245	2777
2245	933
2245	2875
3153	3947
2394	2226
3120	1101
3120	3536
3120	1993
3120	2228
3120	1173
3927	2273
3120	4898
3120	1928
3120	4824
3133	4378
79	1993
79	1109
79	616
3802	884
79	2714
7	601
601	2603
7	2362
7	3436
7	2243
7	3707
1582	3732
2624	1953
2624	2291
3666	2387
3666	2714
4080	1957
215	3081
771	2732
3599	4627
4204	2445
1547	4199
477	4073
477	3555
2360	1469
2360	2938
2360	2639
2409	2376
1498	4888
1498	4874
3512	3800
1498	1341
1498	2804
1498	816
1498	2936
1498	4285
1498	4051
1498	349
1498	2233
1498	1190
1498	2383
1958	447
370	2777
900	2055
124	800
124	2465
3153	1742
3153	3736
3408	471
3408	1123
3408	3683
3408	522
3408	1187
1123	1138
4102	3303
435	380
2775	3434
952	4888
2775	4754
4131	4800
1481	1191
1481	3498
148	4470
148	1957
4500	1373
4500	78
4500	1762
4500	4623
4500	2444
4500	1970
4500	2751
4500	783
4500	4770
2544	671
4231	458
4231	3876
4231	2687
4231	1988
4231	3819
4231	3847
536	500
3734	3504
3734	1911
4247	215
4247	3094
4247	3160
4247	3267
4247	290
4247	4441
4247	2900
4247	2491
4247	114
4247	4414
1081	984
2222	1286
3856	2777
3856	1365
3856	4056
3856	3219
3856	492
4041	1642
4041	4461
4041	3375
3927	294
3927	2956
3927	380
3927	2514
3927	448
3927	3650
3927	1088
4698	2554
512	2263
3927	3110
3927	4425
3927	4788
3927	485
2729	2932
3927	4148
3927	505
3927	634
3927	3338
3927	2205
3927	2165
3927	4473
3927	2751
3927	3701
3476	1989
3476	670
3476	3315
3476	3640
3476	616
3133	2409
1195	214
2409	220
771	2445
3683	3893
1531	3448
1531	718
1531	2956
1531	1720
718	1098
1531	333
1531	2919
1531	2366
1531	4382
1531	625
1531	4218
2409	2597
1531	2445
1531	1392
1531	3267
1531	3027
1531	3658
1531	1471
1531	3081
1531	3612
3512	278
1531	157
1531	1045
1531	3251
1531	3992
4184	2409
359	3531
359	3434
3133	4876
3133	2349
3133	3541
3133	2702
3133	3068
3133	1542
3133	4492
3133	4824
3133	3971
3133	4670
3133	2949
3133	1608
4888	897
4858	273
1025	3075
134	4247
134	2078
134	2165
3581	3937
2396	3292
2396	2234
2396	1382
2396	1994
2259	1123
1742	2800
1742	3092
1742	4251
1742	3760
3118	215
3118	2956
3118	2978
3118	2046
3118	2919
3118	1475
3118	4111
3118	3435
2409	2582
3118	1295
3118	3977
3118	4736
3118	4673
3118	2445
3118	3267
3118	204
3118	3088
3118	2495
3118	664
3118	2777
3118	30
3118	4360
3118	2740
4698	2413
3118	2497
4888	377
3118	3251
3118	1748
3118	1754
3118	1021
3118	4582
3118	3277
3118	2273
3118	1145
952	363
3118	3417
1193	577
359	2153
4519	3163
2777	2903
4519	3267
4519	4770
2087	431
2087	3962
2087	3611
2087	1496
2087	1139
67	4254
67	760
67	303
67	872
67	4636
67	2542
67	3344
3865	2595
1158	3408
1158	771
1158	1123
1158	4607
1158	4070
1158	2362
1158	4254
1158	1775
1158	9
1158	3187
1158	3568
1158	1248
1158	2495
563	2813
1158	3221
2834	3965
1158	3727
1158	3991
1158	2740
2409	2616
2360	2578
2360	1912
2360	2749
2360	3191
2360	1308
2360	4660
2360	3641
2868	142
2360	1361
2360	1206
2360	1706
2360	2755
2360	3290
4176	776
4176	3680
4176	3646
277	3650
277	3570
2211	3683
2211	3163
2211	2777
2211	4061
2211	4815
2211	3074
2211	3863
2211	3925
2211	4685
2211	321
2211	2960
1780	2387
2402	4888
2402	1972
2402	1383
2402	1516
2268	252
2268	1593
2268	1975
2268	2254
3927	1397
215	4425
3927	2927
2874	4610
2874	3058
2874	645
122	4888
122	556
122	4552
122	2954
122	3481
3476	602
3476	3939
3476	2899
3476	2030
3476	4317
3476	3981
359	3267
359	485
359	2146
359	588
359	2635
2724	2714
4707	3512
4707	2748
4707	263
4707	88
1536	2906
3581	1920
2214	4509
2214	261
2214	3989
2214	4704
2214	540
2214	4270
3581	3116
2214	4033
4237	4872
2672	667
2672	2387
2672	2445
2672	894
804	1399
804	890
804	2726
804	4189
804	2145
804	1201
3683	2008
804	1485
2397	1465
2397	59
2397	4865
436	3215
4070	3682
1978	2702
1978	2445
1978	3074
1978	319
1978	2126
3581	4880
1978	4824
1978	4670
2608	1858
1536	2875
2608	157
1953	2991
2608	818
2608	4634
2608	2123
1230	4583
1001	945
1001	3925
1001	1189
3133	1417
4655	1349
4655	1401
4347	453
4347	2555
2956	2906
518	2875
4769	3448
4769	1110
4102	88
4359	3992
4642	1926
2208	1510
2208	946
2208	4025
679	4472
2208	367
695	4770
2208	4472
2208	2304
2924	1628
2208	2788
2208	3123
1227	682
1227	1924
1227	1310
3581	743
3581	500
3581	3549
3581	3685
2812	4251
3581	4509
3581	158
3581	1306
3581	3139
3581	1976
3581	2278
2676	4775
1458	1123
1458	2028
1242	2431
1242	3180
4194	1156
833	551
2705	179
1676	4501
1676	2376
346	3165
3076	4317
2409	4677
2409	1991
2409	4036
2409	310
2409	215
2409	3593
2409	2956
2409	2604
3876	927
2409	2682
2409	2046
2409	3921
2409	4885
346	3099
2409	4070
2409	1439
2409	253
2409	4010
2409	1207
2409	3334
2409	2229
2409	564
2409	4092
2409	3650
2409	4382
2409	2364
2409	806
2409	3477
2409	3407
2409	1692
2409	1858
2409	493
2409	2431
2409	527
2409	625
2409	2181
2409	4208
2409	4218
1536	4525
1536	2593
565	3591
2956	2497
3844	4433
3844	378
3844	4880
2956	3632
2956	377
2956	1501
1210	2453
2834	3920
2641	4457
2834	2416
2834	315
1574	1458
1574	4888
1574	1123
1574	4660
1574	1150
1574	1588
1468	3023
1468	2663
1468	2082
1468	691
1468	1948
1468	3162
1468	457
4470	354
4470	862
4470	1000
4470	2445
4470	2642
4470	1392
4470	1172
4470	1072
1153	2226
4470	3365
4470	3074
4888	4898
4888	1928
4888	355
4888	106
4499	2647
4499	3662
4499	2947
1928	734
4499	946
4499	3896
222	3903
4134	4637
3075	214
3075	4607
3075	1911
3075	3521
3075	2387
3075	1345
2092	3267
695	2299
3075	2900
3075	3130
3075	231
3075	2299
3075	1516
3075	3515
1775	3346
3801	88
2082	1689
4004	3130
2082	4733
2063	3949
2063	1920
3512	1034
3512	2269
3512	3305
3948	4623
3512	3925
3512	261
3512	4685
3512	1323
3512	4202
3512	3815
3512	2278
1670	1953
1547	3389
215	3267
354	3516
215	204
3221	3446
215	2209
215	2567
215	3658
4407	2445
4407	2777
4407	1921
1926	3356
1926	3400
1926	3897
4517	1953
4517	695
4517	4070
4517	564
4517	529
4517	3081
4517	4033
4517	4525
3577	2504
2731	2973
563	2682
563	128
1993	834
563	4736
563	4026
563	4174
563	4319
563	4161
1720	82
3435	3163
4867	1688
551	4283
1388	1977
2446	3605
2446	3943
1388	44
1388	69
3205	1299
1388	2831
1953	4801
1953	4736
1953	4839
1953	2314
1953	3720
1953	1392
1953	1272
1953	4393
1953	4542
1953	3044
1953	1859
1953	902
2919	1471
1953	1248
1953	2485
1953	664
1953	2777
1953	3491
1953	4896
1953	3110
1883	146
1953	3081
1953	3688
1953	690
1953	3121
1953	1365
1953	2740
1953	4785
2153	4823
2153	3042
2153	2465
4829	872
4829	4288
4829	1972
4829	4688
4551	3924
4829	2461
4829	142
365	2010
2046	2197
2046	2092
2046	3269
2046	2713
2046	4070
2046	333
4500	2431
3297	787
3802	130
3802	3369
3802	1523
3802	2610
3802	2991
2338	2957
3802	2664
4401	2742
4655	2919
4655	2514
4655	3163
4655	3187
4655	354
1417	3879
1417	4511
1417	4449
1417	306
1417	967
1417	4492
1417	46
2153	2368
1417	2126
1417	4789
1417	1206
2153	4464
1417	4525
431	1768
431	774
215	666
431	1123
431	2234
431	822
431	666
431	4304
431	3110
431	2939
431	4360
431	3774
431	4785
431	2991
431	371
431	4310
431	3962
431	1294
431	78
431	4751
431	2273
431	3925
431	4086
431	1764
431	3158
3157	1808
3150	1768
3150	3448
3150	109
3150	2514
3150	2613
3150	3163
2956	3086
3150	2318
3150	3081
4791	321
3150	2925
3150	3925
3150	1764
3150	1891
2214	1811
2214	3877
2214	2748
2338	3161
2214	897
2214	822
2214	4092
2214	493
2214	1272
2214	2217
2214	2595
2214	3532
2214	34
2214	4373
4477	3683
2214	3116
2214	961
2214	2810
952	166
952	2180
952	4743
952	2465
952	2461
952	3924
4050	3780
2338	1280
3581	1263
3581	2444
4888	3092
2731	780
3581	2763
3581	470
3581	2995
3581	1914
3581	1426
3581	4316
3581	1186
1953	1179
2924	4666
816	4551
2409	2299
2409	4679
2409	1436
2409	2400
2409	299
2409	3393
2921	301
2921	1690
1468	4323
1468	3840
1468	1679
1468	4400
1468	4733
2699	2975
718	4194
718	4470
718	640
718	782
1768	3801
1768	4399
1768	2334
3512	690
1768	2777
1768	4896
1768	4051
1768	146
1768	30
1768	2939
1768	362
1768	4870
1768	234
1768	4280
1768	2847
1768	872
3585	4272
4823	1603
1768	818
380	3238
1768	3074
1768	634
1768	4288
1768	3848
1768	4310
1768	2309
1768	423
1768	1034
1768	3226
1768	4846
1523	1096
1768	200
1768	321
1768	1145
1768	1812
1768	2751
1768	2124
1768	1868
1768	2868
1768	2559
1768	4525
2787	2777
3262	4575
1768	3903
1768	1836
1768	4521
3512	3258
1768	2759
1768	3560
668	2072
668	4155
668	1536
668	3994
668	941
668	2768
668	3683
668	333
668	4050
668	667
668	9
668	1616
668	4182
668	3163
668	3502
668	354
668	2378
668	1499
668	2622
668	2848
473	580
668	1702
668	4285
668	2800
668	541
668	4051
668	685
668	4627
668	1493
668	3251
668	1994
668	743
668	1520
668	402
668	4150
668	4167
668	158
668	1874
668	966
668	1096
668	159
668	2317
668	1934
668	3953
668	4601
668	4033
668	382
668	4525
668	4845
668	1706
668	2160
820	3380
4555	3163
859	1953
859	3267
4288	4115
1547	3088
859	474
2312	2044
2312	763
2312	324
2312	3927
2312	3136
2312	2676
1956	2919
2312	2682
2312	244
2312	4700
2312	3683
2312	575
2312	4892
2312	130
2312	1911
2312	4876
2312	3541
2312	273
2312	661
2312	2758
2312	816
2312	398
2312	1043
2312	800
3581	2431
3581	4814
3581	1265
3581	3723
3581	1147
3581	4516
3581	1541
516	1853
626	3958
3581	4249
3581	3651
3581	1272
3581	1247
3581	3467
3581	2866
3581	1621
3581	549
3581	4701
3581	1770
3581	940
3581	2253
2338	1722
3581	616
2653	3469
3581	4675
3581	1774
3581	4601
695	767
3581	1727
3581	1308
3962	2594
3581	3425
3581	3974
3581	863
3581	3496
3581	1843
3581	150
3267	2207
3581	439
3581	4648
3581	588
3581	1583
3581	3440
3581	4795
3581	3054
3581	2875
3581	3936
3581	3200
3581	4913
3581	2461
4470	4161
3512	452
3581	140
1162	2461
3581	3311
3581	1325
3581	440
3581	1366
3581	2593
3512	2444
3581	790
3581	2759
3581	3828
3581	65
3581	689
311	583
311	3683
311	2587
311	1692
311	1053
311	2777
1768	2200
1768	3992
1768	1382
1554	552
471	3950
471	4164
2787	2740
471	2632
471	1179
471	4534
471	2322
2938	668
2212	3807
2409	4709
2409	2348
2409	4202
2409	1383
2409	4846
2409	2380
2409	3388
2409	200
2409	1211
4829	3267
1096	3706
2409	1316
2409	80
2409	646
2409	1928
2409	319
2409	4319
2409	2868
2409	3170
2409	3795
2409	4378
2409	3972
3512	3515
2409	3515
2409	3692
2409	363
913	4712
913	3419
913	2993
3448	3158
2028	4167
2871	4192
1242	508
2409	3182
1953	817
3512	1858
3512	2102
3512	932
3512	1130
3512	4551
3512	1449
3512	3680
3512	4218
3512	265
3512	3893
3512	3032
3512	3109
1953	1025
3512	4801
2409	969
333	4896
1123	4796
3163	3328
718	2574
718	4086
718	1764
718	1401
1092	2042
1092	3716
3594	4250
3594	4630
3594	1651
3594	994
1536	1352
1536	1769
1536	4010
1536	4823
1536	1390
868	1367
1536	675
1536	4441
1536	487
1536	4613
1536	3682
1536	1855
1536	2491
1536	2815
1536	3226
3844	1548
1557	3701
77	3159
77	2956
77	4241
77	3706
77	290
77	818
77	2697
77	2696
77	3962
77	1294
77	1496
77	1401
77	4186
696	2956
696	4814
696	4408
3262	2129
3262	3969
3262	3480
3683	625
3262	2879
511	3782
3262	1833
396	767
396	996
396	1999
396	3652
396	1140
396	2461
396	2753
528	20
4608	161
4500	893
4500	2956
4500	214
4500	4070
4500	333
3802	928
3802	2121
3802	2745
3802	2666
3802	1053
4698	3348
3802	2441
4255	2961
3802	3783
2682	2777
3802	4610
3802	1708
3802	4716
3802	4477
3802	3255
3802	2003
3802	4173
3802	3549
3802	4709
3802	3925
3802	4202
3802	2703
3802	4370
3802	2793
3802	462
3802	4110
3802	1109
4382	290
3802	3083
3802	3990
3802	1928
3802	2722
3802	4378
3802	3264
3802	3200
3802	2461
3802	1318
3802	2593
3802	3258
3802	790
3802	4369
952	3057
3802	2714
3802	3746
587	3166
2429	3660
1713	3512
1713	1826
1713	4860
952	3504
2919	818
4432	4139
4432	149
4432	1542
1876	4523
33	1764
4432	3780
4432	4202
4432	1673
4432	2126
4432	2593
4798	4016
3512	3810
1946	1953
1946	3585
1946	253
130	4167
1946	4441
2639	4660
1123	3621
1946	1034
3512	3388
682	1924
682	1226
1243	4382
1120	4369
1681	1388
3581	1213
1347	2748
2701	4791
2701	4776
2701	2331
3400	1229
1958	4712
1958	2441
1958	4271
2840	1435
2840	285
2840	608
2840	946
2840	4503
2840	2788
2840	2778
2840	3636
232	3515
2668	244
2668	4059
2668	4814
2668	3963
2668	4582
3035	3267
864	34
2340	1304
1763	2956
1763	1891
1763	382
4117	1523
3331	1029
4401	3512
4401	3318
2956	96
4508	1246
4642	1967
2724	2469
2724	253
2724	3244
2724	3146
2724	4743
2724	1308
4722	3146
4722	3903
1644	3292
1644	2088
1644	2777
1644	3455
1644	3925
4544	1170
4544	2649
3243	1759
3802	3900
3802	952
3802	1458
3802	3046
3802	718
3802	2850
3802	3262
3802	4888
3802	3075
3802	1953
3802	768
3802	3105
3802	695
3802	4829
4829	3259
3581	324
3581	4231
3581	536
3581	769
3581	3671
3581	359
3581	1417
3581	3157
3581	688
3581	668
3581	3415
3581	525
1257	1247
3581	4902
3581	1901
3581	1536
3581	2385
3581	3223
3581	1639
3581	2745
4888	2164
3581	2748
3581	1769
3581	1298
3581	1235
3581	2116
3581	634
3581	1569
2514	1116
3581	3030
3581	4104
361	508
1663	3226
3581	4373
3581	4258
3581	1246
3233	1794
3581	1972
3581	3981
2748	3685
3581	4564
3581	2146
718	1594
718	662
718	1471
718	1072
718	3522
718	3299
3994	695
3994	4806
3994	2631
3994	1918
3994	1041
3994	500
3994	4265
3994	1971
3994	4812
3994	2391
4888	2321
4888	1458
1930	3328
695	2875
1193	1538
4888	1144
4888	905
4888	3269
4888	1330
4888	950
4888	4070
4888	236
4888	4171
4888	130
4888	1250
333	2299
4888	1523
4888	3829
4888	2205
4888	4254
4888	4568
4888	2806
4888	4059
2666	2348
1883	3962
4888	822
511	4721
4888	511
4888	4235
695	3163
4888	4585
4888	2901
4888	3784
4888	529
4888	2942
4888	4690
4888	2554
4888	10
4888	3720
4888	4285
4888	2267
4888	2007
4888	2727
4888	2595
4888	1248
